id,filename,label,label_idx
12629,12629.png,automobile,1
31110,31110.png,dog,5
41602,41602.png,cat,3
44112,44112.png,horse,7
5960,5960.png,automobile,1
42372,42372.png,ship,8
24304,24304.png,dog,5
34118,34118.png,dog,5
18803,18803.png,horse,7
9138,9138.png,bird,2
39738,39738.png,automobile,1
21100,21100.png,bird,2
37057,37057.png,dog,5
41651,41651.png,frog,6
11632,11632.png,automobile,1
11837,11837.png,cat,3
34011,34011.png,horse,7
43,43.png,bird,2
16414,16414.png,truck,9
11553,11553.png,truck,9
37517,37517.png,ship,8
30933,30933.png,truck,9
29581,29581.png,truck,9
32697,32697.png,horse,7
32053,32053.png,cat,3
24341,24341.png,dog,5
30699,30699.png,dog,5
1454,1454.png,frog,6
4498,4498.png,deer,4
46031,46031.png,dog,5
31256,31256.png,dog,5
5644,5644.png,ship,8
11390,11390.png,cat,3
3739,3739.png,ship,8
7385,7385.png,ship,8
1114,1114.png,horse,7
17778,17778.png,deer,4
41542,41542.png,truck,9
30498,30498.png,airplane,0
717,717.png,ship,8
22218,22218.png,automobile,1
5623,5623.png,truck,9
18724,18724.png,horse,7
16374,16374.png,truck,9
12737,12737.png,frog,6
32803,32803.png,frog,6
49183,49183.png,ship,8
45915,45915.png,cat,3
25200,25200.png,airplane,0
45327,45327.png,dog,5
45522,45522.png,bird,2
23538,23538.png,bird,2
30161,30161.png,airplane,0
5094,5094.png,airplane,0
30925,30925.png,airplane,0
40004,40004.png,automobile,1
31322,31322.png,horse,7
26750,26750.png,horse,7
49387,49387.png,cat,3
17191,17191.png,dog,5
6731,6731.png,dog,5
28280,28280.png,ship,8
12535,12535.png,airplane,0
12086,12086.png,truck,9
46742,46742.png,automobile,1
18759,18759.png,dog,5
9188,9188.png,truck,9
23632,23632.png,ship,8
22933,22933.png,dog,5
39990,39990.png,cat,3
26000,26000.png,frog,6
10435,10435.png,ship,8
32884,32884.png,automobile,1
11374,11374.png,truck,9
46940,46940.png,cat,3
27374,27374.png,bird,2
39089,39089.png,horse,7
29140,29140.png,cat,3
6077,6077.png,horse,7
34572,34572.png,automobile,1
14445,14445.png,frog,6
45257,45257.png,horse,7
370,370.png,truck,9
22189,22189.png,dog,5
30458,30458.png,automobile,1
22458,22458.png,horse,7
2763,2763.png,automobile,1
30066,30066.png,horse,7
15684,15684.png,deer,4
15779,15779.png,cat,3
19333,19333.png,airplane,0
20099,20099.png,frog,6
26051,26051.png,truck,9
49412,49412.png,automobile,1
14279,14279.png,truck,9
46885,46885.png,deer,4
25109,25109.png,horse,7
35136,35136.png,deer,4
1128,1128.png,cat,3
21183,21183.png,truck,9
5785,5785.png,horse,7
19931,19931.png,automobile,1
30556,30556.png,truck,9
38627,38627.png,cat,3
6304,6304.png,deer,4
42910,42910.png,horse,7
83,83.png,deer,4
1534,1534.png,bird,2
2196,2196.png,horse,7
38392,38392.png,frog,6
49107,49107.png,bird,2
46971,46971.png,frog,6
9167,9167.png,cat,3
12018,12018.png,frog,6
46450,46450.png,ship,8
17169,17169.png,ship,8
19687,19687.png,bird,2
915,915.png,frog,6
40445,40445.png,bird,2
7253,7253.png,frog,6
5263,5263.png,ship,8
534,534.png,bird,2
28735,28735.png,bird,2
42001,42001.png,truck,9
44238,44238.png,dog,5
38329,38329.png,truck,9
19887,19887.png,automobile,1
32623,32623.png,ship,8
30301,30301.png,deer,4
37948,37948.png,bird,2
33103,33103.png,horse,7
18303,18303.png,airplane,0
40968,40968.png,automobile,1
38703,38703.png,cat,3
45401,45401.png,deer,4
32189,32189.png,airplane,0
27989,27989.png,ship,8
28545,28545.png,truck,9
24131,24131.png,dog,5
24044,24044.png,automobile,1
30260,30260.png,frog,6
39279,39279.png,ship,8
901,901.png,truck,9
45091,45091.png,truck,9
32280,32280.png,ship,8
35103,35103.png,cat,3
23827,23827.png,deer,4
23733,23733.png,airplane,0
25492,25492.png,bird,2
10456,10456.png,airplane,0
6213,6213.png,deer,4
27281,27281.png,airplane,0
22384,22384.png,airplane,0
19685,19685.png,deer,4
31899,31899.png,deer,4
44884,44884.png,frog,6
43681,43681.png,bird,2
4400,4400.png,horse,7
5606,5606.png,truck,9
17504,17504.png,horse,7
48967,48967.png,cat,3
45095,45095.png,ship,8
24138,24138.png,automobile,1
24165,24165.png,ship,8
36321,36321.png,cat,3
42456,42456.png,cat,3
49956,49956.png,ship,8
35589,35589.png,ship,8
142,142.png,cat,3
5177,5177.png,frog,6
15310,15310.png,airplane,0
953,953.png,horse,7
39125,39125.png,dog,5
38969,38969.png,frog,6
47279,47279.png,truck,9
47497,47497.png,dog,5
31307,31307.png,deer,4
44899,44899.png,cat,3
34610,34610.png,bird,2
40057,40057.png,automobile,1
32295,32295.png,automobile,1
47995,47995.png,airplane,0
48680,48680.png,horse,7
35806,35806.png,automobile,1
13235,13235.png,automobile,1
35021,35021.png,horse,7
43587,43587.png,deer,4
40379,40379.png,cat,3
42368,42368.png,ship,8
25454,25454.png,horse,7
6043,6043.png,dog,5
31867,31867.png,deer,4
28604,28604.png,deer,4
29728,29728.png,horse,7
18129,18129.png,dog,5
748,748.png,automobile,1
37603,37603.png,deer,4
21738,21738.png,dog,5
24731,24731.png,truck,9
33903,33903.png,horse,7
27151,27151.png,dog,5
14481,14481.png,frog,6
22281,22281.png,bird,2
45417,45417.png,horse,7
27840,27840.png,ship,8
17784,17784.png,ship,8
37682,37682.png,ship,8
42555,42555.png,truck,9
31998,31998.png,bird,2
35174,35174.png,ship,8
21570,21570.png,dog,5
18305,18305.png,deer,4
18151,18151.png,dog,5
47151,47151.png,frog,6
11154,11154.png,dog,5
13921,13921.png,frog,6
25967,25967.png,frog,6
6161,6161.png,ship,8
18614,18614.png,dog,5
34919,34919.png,horse,7
12896,12896.png,truck,9
28071,28071.png,dog,5
46242,46242.png,deer,4
21614,21614.png,horse,7
28844,28844.png,dog,5
202,202.png,automobile,1
24470,24470.png,horse,7
32417,32417.png,cat,3
38382,38382.png,ship,8
25255,25255.png,cat,3
27530,27530.png,horse,7
9693,9693.png,ship,8
29992,29992.png,ship,8
11132,11132.png,cat,3
580,580.png,truck,9
27227,27227.png,horse,7
39916,39916.png,ship,8
35854,35854.png,bird,2
22385,22385.png,frog,6
11872,11872.png,deer,4
43112,43112.png,frog,6
37643,37643.png,ship,8
47105,47105.png,airplane,0
7873,7873.png,cat,3
19022,19022.png,dog,5
43871,43871.png,deer,4
44854,44854.png,dog,5
10345,10345.png,ship,8
8657,8657.png,cat,3
24431,24431.png,deer,4
23104,23104.png,truck,9
9907,9907.png,horse,7
11883,11883.png,bird,2
43525,43525.png,deer,4
26045,26045.png,cat,3
22595,22595.png,bird,2
7572,7572.png,truck,9
42602,42602.png,bird,2
5348,5348.png,deer,4
3861,3861.png,ship,8
19893,19893.png,dog,5
2477,2477.png,bird,2
38000,38000.png,airplane,0
32621,32621.png,deer,4
10280,10280.png,ship,8
1759,1759.png,horse,7
31397,31397.png,frog,6
31826,31826.png,cat,3
49502,49502.png,ship,8
49210,49210.png,frog,6
48504,48504.png,truck,9
19876,19876.png,cat,3
23921,23921.png,deer,4
12687,12687.png,dog,5
7923,7923.png,horse,7
28192,28192.png,deer,4
3173,3173.png,cat,3
8469,8469.png,ship,8
6752,6752.png,automobile,1
27771,27771.png,dog,5
42470,42470.png,ship,8
14234,14234.png,horse,7
5505,5505.png,dog,5
18933,18933.png,automobile,1
35929,35929.png,frog,6
38515,38515.png,automobile,1
26886,26886.png,frog,6
12907,12907.png,frog,6
48351,48351.png,airplane,0
18545,18545.png,deer,4
4462,4462.png,ship,8
20745,20745.png,horse,7
30020,30020.png,automobile,1
12729,12729.png,dog,5
27276,27276.png,cat,3
37919,37919.png,frog,6
32450,32450.png,cat,3
47840,47840.png,automobile,1
1445,1445.png,bird,2
32978,32978.png,ship,8
4018,4018.png,bird,2
21837,21837.png,bird,2
23549,23549.png,automobile,1
26531,26531.png,truck,9
43541,43541.png,ship,8
36971,36971.png,cat,3
31103,31103.png,automobile,1
11177,11177.png,airplane,0
19579,19579.png,cat,3
5089,5089.png,cat,3
39024,39024.png,automobile,1
40588,40588.png,cat,3
41420,41420.png,truck,9
22524,22524.png,cat,3
4313,4313.png,dog,5
30179,30179.png,truck,9
6447,6447.png,automobile,1
45383,45383.png,cat,3
48613,48613.png,automobile,1
45533,45533.png,bird,2
39308,39308.png,horse,7
14815,14815.png,bird,2
13112,13112.png,dog,5
5104,5104.png,airplane,0
3171,3171.png,ship,8
23631,23631.png,frog,6
48439,48439.png,horse,7
41630,41630.png,ship,8
39844,39844.png,automobile,1
40493,40493.png,airplane,0
11913,11913.png,airplane,0
43973,43973.png,automobile,1
25391,25391.png,dog,5
4269,4269.png,cat,3
16710,16710.png,deer,4
15710,15710.png,dog,5
12313,12313.png,truck,9
5998,5998.png,truck,9
42694,42694.png,ship,8
22219,22219.png,ship,8
31656,31656.png,automobile,1
40324,40324.png,frog,6
36393,36393.png,dog,5
14490,14490.png,horse,7
29558,29558.png,horse,7
2271,2271.png,cat,3
22506,22506.png,cat,3
24404,24404.png,bird,2
41373,41373.png,cat,3
40793,40793.png,cat,3
35979,35979.png,deer,4
25460,25460.png,automobile,1
38827,38827.png,horse,7
25913,25913.png,bird,2
32240,32240.png,horse,7
39984,39984.png,bird,2
17407,17407.png,truck,9
41746,41746.png,airplane,0
18766,18766.png,airplane,0
2511,2511.png,frog,6
41831,41831.png,frog,6
4517,4517.png,airplane,0
16325,16325.png,horse,7
19483,19483.png,frog,6
34297,34297.png,ship,8
1105,1105.png,cat,3
29788,29788.png,deer,4
18931,18931.png,truck,9
25863,25863.png,airplane,0
47868,47868.png,deer,4
32094,32094.png,dog,5
18596,18596.png,frog,6
5162,5162.png,truck,9
24346,24346.png,truck,9
21615,21615.png,truck,9
11923,11923.png,dog,5
31089,31089.png,deer,4
6263,6263.png,frog,6
11192,11192.png,frog,6
28211,28211.png,automobile,1
22914,22914.png,cat,3
10188,10188.png,truck,9
31454,31454.png,truck,9
33194,33194.png,dog,5
33844,33844.png,horse,7
36730,36730.png,horse,7
15640,15640.png,bird,2
37125,37125.png,deer,4
4141,4141.png,ship,8
35015,35015.png,ship,8
17718,17718.png,airplane,0
26368,26368.png,deer,4
11775,11775.png,truck,9
28304,28304.png,frog,6
38829,38829.png,airplane,0
33687,33687.png,automobile,1
44550,44550.png,automobile,1
29520,29520.png,truck,9
45432,45432.png,truck,9
35521,35521.png,truck,9
35252,35252.png,truck,9
30872,30872.png,dog,5
33931,33931.png,truck,9
47450,47450.png,bird,2
45133,45133.png,deer,4
3012,3012.png,airplane,0
46912,46912.png,dog,5
49505,49505.png,deer,4
24587,24587.png,ship,8
45045,45045.png,truck,9
8873,8873.png,frog,6
46744,46744.png,frog,6
42399,42399.png,deer,4
48248,48248.png,ship,8
31866,31866.png,airplane,0
42633,42633.png,truck,9
47582,47582.png,airplane,0
43150,43150.png,ship,8
28266,28266.png,automobile,1
33845,33845.png,horse,7
7423,7423.png,frog,6
41328,41328.png,frog,6
19697,19697.png,ship,8
12291,12291.png,dog,5
24198,24198.png,horse,7
7226,7226.png,airplane,0
24325,24325.png,truck,9
31659,31659.png,airplane,0
4552,4552.png,ship,8
34611,34611.png,ship,8
15524,15524.png,cat,3
22201,22201.png,airplane,0
43361,43361.png,horse,7
49647,49647.png,cat,3
25111,25111.png,airplane,0
47727,47727.png,airplane,0
36645,36645.png,ship,8
31185,31185.png,ship,8
39352,39352.png,horse,7
43239,43239.png,deer,4
36406,36406.png,ship,8
1097,1097.png,dog,5
27014,27014.png,cat,3
34539,34539.png,truck,9
42430,42430.png,ship,8
46952,46952.png,frog,6
16300,16300.png,automobile,1
24197,24197.png,dog,5
44695,44695.png,horse,7
43808,43808.png,ship,8
41365,41365.png,cat,3
40891,40891.png,airplane,0
12434,12434.png,frog,6
25928,25928.png,horse,7
28273,28273.png,airplane,0
16061,16061.png,airplane,0
37604,37604.png,frog,6
26775,26775.png,truck,9
48977,48977.png,cat,3
40081,40081.png,truck,9
8373,8373.png,horse,7
11296,11296.png,bird,2
41473,41473.png,automobile,1
20377,20377.png,automobile,1
21898,21898.png,bird,2
36766,36766.png,ship,8
12712,12712.png,bird,2
5184,5184.png,cat,3
14531,14531.png,dog,5
28306,28306.png,airplane,0
18046,18046.png,ship,8
36358,36358.png,airplane,0
10393,10393.png,deer,4
896,896.png,cat,3
35152,35152.png,deer,4
45422,45422.png,dog,5
35895,35895.png,ship,8
24955,24955.png,horse,7
33155,33155.png,dog,5
1752,1752.png,ship,8
28274,28274.png,airplane,0
35167,35167.png,dog,5
8317,8317.png,horse,7
48915,48915.png,cat,3
11251,11251.png,deer,4
29469,29469.png,airplane,0
25369,25369.png,ship,8
31520,31520.png,bird,2
11595,11595.png,truck,9
24297,24297.png,truck,9
11717,11717.png,automobile,1
28936,28936.png,bird,2
17858,17858.png,frog,6
37958,37958.png,horse,7
45393,45393.png,frog,6
24765,24765.png,airplane,0
45055,45055.png,horse,7
26448,26448.png,truck,9
151,151.png,cat,3
12407,12407.png,deer,4
24041,24041.png,deer,4
15971,15971.png,horse,7
14021,14021.png,truck,9
46826,46826.png,cat,3
15504,15504.png,deer,4
13006,13006.png,deer,4
49564,49564.png,cat,3
15754,15754.png,cat,3
15935,15935.png,automobile,1
1443,1443.png,horse,7
23888,23888.png,automobile,1
8889,8889.png,bird,2
48974,48974.png,bird,2
8590,8590.png,frog,6
14238,14238.png,cat,3
11037,11037.png,deer,4
22295,22295.png,cat,3
20702,20702.png,horse,7
508,508.png,ship,8
42615,42615.png,frog,6
11968,11968.png,deer,4
17656,17656.png,cat,3
23761,23761.png,frog,6
12239,12239.png,frog,6
8863,8863.png,bird,2
27632,27632.png,deer,4
2864,2864.png,airplane,0
1953,1953.png,deer,4
5496,5496.png,deer,4
15470,15470.png,automobile,1
4127,4127.png,frog,6
25574,25574.png,ship,8
9132,9132.png,frog,6
27291,27291.png,dog,5
26791,26791.png,truck,9
8421,8421.png,cat,3
510,510.png,ship,8
26548,26548.png,ship,8
43214,43214.png,dog,5
3647,3647.png,cat,3
42830,42830.png,airplane,0
33583,33583.png,cat,3
42469,42469.png,bird,2
21429,21429.png,dog,5
32641,32641.png,horse,7
41301,41301.png,airplane,0
2999,2999.png,frog,6
97,97.png,automobile,1
28160,28160.png,truck,9
24415,24415.png,ship,8
34509,34509.png,bird,2
14293,14293.png,ship,8
9873,9873.png,deer,4
33217,33217.png,frog,6
13917,13917.png,frog,6
48913,48913.png,cat,3
2601,2601.png,automobile,1
34471,34471.png,horse,7
8862,8862.png,ship,8
988,988.png,ship,8
35260,35260.png,bird,2
33102,33102.png,cat,3
39545,39545.png,frog,6
18989,18989.png,frog,6
29763,29763.png,ship,8
8110,8110.png,horse,7
6158,6158.png,horse,7
5103,5103.png,automobile,1
46656,46656.png,airplane,0
35978,35978.png,frog,6
43308,43308.png,dog,5
30065,30065.png,truck,9
17577,17577.png,deer,4
41727,41727.png,deer,4
26788,26788.png,automobile,1
40857,40857.png,frog,6
22838,22838.png,deer,4
17837,17837.png,cat,3
10700,10700.png,deer,4
39196,39196.png,automobile,1
38631,38631.png,automobile,1
1955,1955.png,airplane,0
4505,4505.png,airplane,0
47302,47302.png,horse,7
9063,9063.png,airplane,0
38814,38814.png,bird,2
49451,49451.png,bird,2
5278,5278.png,cat,3
7239,7239.png,automobile,1
35770,35770.png,cat,3
23406,23406.png,ship,8
7781,7781.png,dog,5
32966,32966.png,truck,9
8226,8226.png,automobile,1
42009,42009.png,cat,3
36853,36853.png,cat,3
28496,28496.png,truck,9
8566,8566.png,truck,9
32303,32303.png,deer,4
41095,41095.png,dog,5
18427,18427.png,frog,6
46394,46394.png,dog,5
49586,49586.png,automobile,1
24626,24626.png,automobile,1
4015,4015.png,bird,2
30950,30950.png,automobile,1
9858,9858.png,automobile,1
21911,21911.png,dog,5
20872,20872.png,deer,4
12122,12122.png,airplane,0
41234,41234.png,airplane,0
1378,1378.png,automobile,1
17143,17143.png,truck,9
49766,49766.png,horse,7
43245,43245.png,bird,2
49821,49821.png,automobile,1
42991,42991.png,bird,2
15486,15486.png,dog,5
11528,11528.png,horse,7
7525,7525.png,frog,6
46726,46726.png,airplane,0
28097,28097.png,automobile,1
10210,10210.png,cat,3
37292,37292.png,dog,5
20381,20381.png,truck,9
25438,25438.png,deer,4
22266,22266.png,automobile,1
23311,23311.png,horse,7
27924,27924.png,deer,4
30083,30083.png,horse,7
6665,6665.png,frog,6
29836,29836.png,deer,4
10256,10256.png,cat,3
8613,8613.png,frog,6
21494,21494.png,horse,7
31567,31567.png,truck,9
30230,30230.png,bird,2
466,466.png,ship,8
26489,26489.png,airplane,0
35018,35018.png,frog,6
895,895.png,dog,5
17151,17151.png,deer,4
19960,19960.png,frog,6
25330,25330.png,horse,7
23869,23869.png,truck,9
42120,42120.png,automobile,1
16306,16306.png,airplane,0
47783,47783.png,ship,8
46239,46239.png,automobile,1
7276,7276.png,bird,2
47658,47658.png,horse,7
11360,11360.png,cat,3
8358,8358.png,horse,7
8370,8370.png,horse,7
13183,13183.png,horse,7
28859,28859.png,automobile,1
48075,48075.png,bird,2
18719,18719.png,ship,8
14230,14230.png,bird,2
3541,3541.png,deer,4
32079,32079.png,airplane,0
20417,20417.png,dog,5
48807,48807.png,automobile,1
24457,24457.png,ship,8
45588,45588.png,dog,5
44727,44727.png,automobile,1
2584,2584.png,frog,6
14628,14628.png,dog,5
43152,43152.png,deer,4
18744,18744.png,dog,5
12515,12515.png,dog,5
23380,23380.png,automobile,1
3840,3840.png,deer,4
4372,4372.png,truck,9
9905,9905.png,cat,3
48453,48453.png,cat,3
31356,31356.png,dog,5
30166,30166.png,automobile,1
48551,48551.png,ship,8
7498,7498.png,ship,8
5195,5195.png,airplane,0
11668,11668.png,ship,8
27043,27043.png,airplane,0
9432,9432.png,frog,6
20863,20863.png,airplane,0
39602,39602.png,airplane,0
15749,15749.png,automobile,1
35848,35848.png,automobile,1
40761,40761.png,frog,6
3806,3806.png,frog,6
22400,22400.png,automobile,1
20646,20646.png,bird,2
35574,35574.png,deer,4
38221,38221.png,horse,7
25873,25873.png,automobile,1
29350,29350.png,truck,9
29122,29122.png,automobile,1
25921,25921.png,airplane,0
7580,7580.png,automobile,1
39684,39684.png,bird,2
6727,6727.png,horse,7
9678,9678.png,dog,5
8223,8223.png,ship,8
8068,8068.png,cat,3
26481,26481.png,truck,9
45933,45933.png,horse,7
30356,30356.png,airplane,0
18378,18378.png,automobile,1
3122,3122.png,ship,8
21857,21857.png,ship,8
6508,6508.png,cat,3
5997,5997.png,horse,7
12233,12233.png,automobile,1
12271,12271.png,airplane,0
17508,17508.png,deer,4
28868,28868.png,bird,2
35176,35176.png,deer,4
26635,26635.png,frog,6
1766,1766.png,truck,9
40363,40363.png,cat,3
29234,29234.png,frog,6
23537,23537.png,cat,3
14888,14888.png,bird,2
20596,20596.png,automobile,1
43260,43260.png,dog,5
46583,46583.png,ship,8
1070,1070.png,deer,4
27464,27464.png,dog,5
43547,43547.png,frog,6
46015,46015.png,bird,2
13398,13398.png,bird,2
19220,19220.png,ship,8
3619,3619.png,airplane,0
17026,17026.png,frog,6
11921,11921.png,automobile,1
8922,8922.png,horse,7
37330,37330.png,ship,8
30087,30087.png,automobile,1
30208,30208.png,dog,5
40009,40009.png,ship,8
30778,30778.png,cat,3
14779,14779.png,airplane,0
46611,46611.png,automobile,1
23702,23702.png,truck,9
32753,32753.png,frog,6
43281,43281.png,automobile,1
46359,46359.png,automobile,1
5566,5566.png,dog,5
19463,19463.png,deer,4
40581,40581.png,deer,4
14085,14085.png,frog,6
9358,9358.png,cat,3
3675,3675.png,airplane,0
49604,49604.png,frog,6
46046,46046.png,horse,7
33148,33148.png,truck,9
22360,22360.png,horse,7
2911,2911.png,automobile,1
19651,19651.png,deer,4
35120,35120.png,frog,6
1678,1678.png,bird,2
23795,23795.png,horse,7
31610,31610.png,deer,4
17159,17159.png,truck,9
39330,39330.png,airplane,0
12806,12806.png,deer,4
21030,21030.png,dog,5
16421,16421.png,airplane,0
44640,44640.png,frog,6
7378,7378.png,airplane,0
1746,1746.png,bird,2
23821,23821.png,ship,8
2362,2362.png,dog,5
30005,30005.png,horse,7
3617,3617.png,dog,5
10695,10695.png,deer,4
21616,21616.png,automobile,1
15274,15274.png,automobile,1
19515,19515.png,cat,3
35630,35630.png,cat,3
11345,11345.png,cat,3
16697,16697.png,frog,6
49203,49203.png,horse,7
45968,45968.png,bird,2
41517,41517.png,frog,6
228,228.png,automobile,1
35855,35855.png,deer,4
9543,9543.png,airplane,0
41536,41536.png,truck,9
30791,30791.png,deer,4
46445,46445.png,ship,8
27887,27887.png,ship,8
3260,3260.png,bird,2
14237,14237.png,frog,6
137,137.png,automobile,1
46185,46185.png,horse,7
48767,48767.png,truck,9
20711,20711.png,airplane,0
10250,10250.png,automobile,1
40787,40787.png,bird,2
27101,27101.png,deer,4
24192,24192.png,automobile,1
37072,37072.png,truck,9
8483,8483.png,bird,2
7109,7109.png,ship,8
29750,29750.png,frog,6
31746,31746.png,ship,8
39154,39154.png,airplane,0
24505,24505.png,deer,4
34095,34095.png,ship,8
15164,15164.png,frog,6
24139,24139.png,ship,8
45177,45177.png,airplane,0
48056,48056.png,horse,7
2277,2277.png,frog,6
7599,7599.png,horse,7
11903,11903.png,cat,3
44287,44287.png,horse,7
37816,37816.png,dog,5
11144,11144.png,dog,5
47771,47771.png,ship,8
47992,47992.png,airplane,0
13027,13027.png,horse,7
44622,44622.png,cat,3
18219,18219.png,airplane,0
44845,44845.png,deer,4
4808,4808.png,ship,8
38651,38651.png,automobile,1
29461,29461.png,cat,3
605,605.png,airplane,0
43794,43794.png,deer,4
39476,39476.png,dog,5
19774,19774.png,automobile,1
7861,7861.png,frog,6
49186,49186.png,dog,5
18654,18654.png,frog,6
29459,29459.png,truck,9
18594,18594.png,ship,8
38237,38237.png,horse,7
27029,27029.png,deer,4
33611,33611.png,deer,4
8949,8949.png,dog,5
21609,21609.png,ship,8
37122,37122.png,bird,2
8039,8039.png,horse,7
15650,15650.png,bird,2
23602,23602.png,automobile,1
7139,7139.png,cat,3
3028,3028.png,deer,4
44589,44589.png,truck,9
24378,24378.png,deer,4
8396,8396.png,bird,2
26549,26549.png,dog,5
1311,1311.png,deer,4
32936,32936.png,dog,5
47195,47195.png,bird,2
17259,17259.png,truck,9
15173,15173.png,automobile,1
33068,33068.png,dog,5
45856,45856.png,bird,2
21961,21961.png,truck,9
30391,30391.png,frog,6
12597,12597.png,frog,6
15609,15609.png,frog,6
4323,4323.png,airplane,0
42346,42346.png,bird,2
2036,2036.png,airplane,0
35639,35639.png,bird,2
48506,48506.png,deer,4
20535,20535.png,cat,3
48041,48041.png,cat,3
40684,40684.png,ship,8
41829,41829.png,dog,5
32760,32760.png,frog,6
42314,42314.png,deer,4
26028,26028.png,airplane,0
6497,6497.png,cat,3
28389,28389.png,deer,4
13742,13742.png,horse,7
36507,36507.png,airplane,0
27692,27692.png,dog,5
44147,44147.png,automobile,1
49334,49334.png,dog,5
40259,40259.png,automobile,1
16898,16898.png,deer,4
2598,2598.png,automobile,1
37627,37627.png,bird,2
12884,12884.png,airplane,0
20374,20374.png,deer,4
23008,23008.png,dog,5
11418,11418.png,horse,7
48268,48268.png,frog,6
9148,9148.png,deer,4
47137,47137.png,automobile,1
10596,10596.png,cat,3
5683,5683.png,frog,6
7809,7809.png,airplane,0
32799,32799.png,dog,5
47430,47430.png,truck,9
42897,42897.png,frog,6
23967,23967.png,horse,7
21358,21358.png,frog,6
29280,29280.png,frog,6
25616,25616.png,airplane,0
1190,1190.png,bird,2
11458,11458.png,truck,9
13520,13520.png,ship,8
46576,46576.png,bird,2
922,922.png,frog,6
8216,8216.png,frog,6
31118,31118.png,horse,7
13222,13222.png,cat,3
5868,5868.png,bird,2
26567,26567.png,frog,6
26545,26545.png,cat,3
20690,20690.png,frog,6
29484,29484.png,bird,2
23364,23364.png,frog,6
23560,23560.png,bird,2
2136,2136.png,horse,7
10185,10185.png,horse,7
6164,6164.png,truck,9
32878,32878.png,dog,5
45584,45584.png,dog,5
11412,11412.png,horse,7
43268,43268.png,automobile,1
32064,32064.png,frog,6
36583,36583.png,frog,6
3021,3021.png,automobile,1
23893,23893.png,horse,7
6769,6769.png,frog,6
46355,46355.png,cat,3
46492,46492.png,bird,2
33782,33782.png,airplane,0
38269,38269.png,frog,6
9882,9882.png,airplane,0
45190,45190.png,deer,4
41761,41761.png,automobile,1
35568,35568.png,automobile,1
16329,16329.png,deer,4
13256,13256.png,truck,9
26361,26361.png,deer,4
565,565.png,airplane,0
12022,12022.png,bird,2
2888,2888.png,automobile,1
35159,35159.png,horse,7
37278,37278.png,bird,2
1231,1231.png,ship,8
8463,8463.png,deer,4
40896,40896.png,truck,9
2369,2369.png,ship,8
21449,21449.png,automobile,1
46913,46913.png,frog,6
26272,26272.png,bird,2
17963,17963.png,ship,8
28909,28909.png,truck,9
41136,41136.png,truck,9
45732,45732.png,dog,5
14532,14532.png,horse,7
44131,44131.png,horse,7
30987,30987.png,cat,3
32672,32672.png,ship,8
23238,23238.png,bird,2
7765,7765.png,truck,9
45725,45725.png,horse,7
2491,2491.png,airplane,0
5831,5831.png,dog,5
11565,11565.png,cat,3
24016,24016.png,dog,5
23751,23751.png,horse,7
37455,37455.png,truck,9
43912,43912.png,automobile,1
15348,15348.png,dog,5
21435,21435.png,ship,8
9548,9548.png,dog,5
17869,17869.png,dog,5
48007,48007.png,dog,5
35443,35443.png,cat,3
6952,6952.png,truck,9
38573,38573.png,frog,6
26884,26884.png,cat,3
44234,44234.png,cat,3
1618,1618.png,ship,8
3569,3569.png,cat,3
47646,47646.png,airplane,0
4668,4668.png,truck,9
22197,22197.png,truck,9
17364,17364.png,bird,2
36515,36515.png,deer,4
11087,11087.png,ship,8
35933,35933.png,dog,5
40296,40296.png,horse,7
9960,9960.png,truck,9
46722,46722.png,frog,6
19470,19470.png,truck,9
11783,11783.png,automobile,1
33096,33096.png,deer,4
45157,45157.png,airplane,0
49408,49408.png,horse,7
14302,14302.png,horse,7
41793,41793.png,airplane,0
23704,23704.png,automobile,1
23937,23937.png,automobile,1
27167,27167.png,deer,4
7114,7114.png,dog,5
43082,43082.png,truck,9
24798,24798.png,deer,4
9258,9258.png,airplane,0
10605,10605.png,deer,4
40272,40272.png,airplane,0
41049,41049.png,ship,8
5933,5933.png,ship,8
2014,2014.png,dog,5
18332,18332.png,automobile,1
31579,31579.png,dog,5
19720,19720.png,truck,9
6963,6963.png,frog,6
6947,6947.png,bird,2
1903,1903.png,horse,7
41811,41811.png,deer,4
9520,9520.png,bird,2
45898,45898.png,cat,3
46496,46496.png,frog,6
48890,48890.png,deer,4
49072,49072.png,horse,7
7596,7596.png,deer,4
40555,40555.png,automobile,1
19673,19673.png,bird,2
32211,32211.png,automobile,1
1942,1942.png,deer,4
25088,25088.png,dog,5
17912,17912.png,horse,7
27752,27752.png,airplane,0
41652,41652.png,airplane,0
42277,42277.png,automobile,1
20939,20939.png,dog,5
10684,10684.png,bird,2
32846,32846.png,dog,5
15072,15072.png,frog,6
38286,38286.png,airplane,0
30715,30715.png,automobile,1
11993,11993.png,bird,2
36982,36982.png,airplane,0
38116,38116.png,deer,4
44208,44208.png,bird,2
43862,43862.png,automobile,1
39025,39025.png,cat,3
32875,32875.png,airplane,0
2251,2251.png,automobile,1
20091,20091.png,dog,5
25765,25765.png,horse,7
41166,41166.png,ship,8
40954,40954.png,automobile,1
2181,2181.png,automobile,1
6286,6286.png,automobile,1
48524,48524.png,horse,7
12064,12064.png,truck,9
38890,38890.png,bird,2
22642,22642.png,airplane,0
21543,21543.png,truck,9
20447,20447.png,deer,4
18631,18631.png,airplane,0
